gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
701,CT1,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,404.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",76.000000000,280.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,379.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",108.000000000,192.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",104.000000000,214.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",836.000000000,1406.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",346.000000000,476.000000000,
4,4,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",113.000000000,156.000000000,
4,4,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",35.000000000,36.000000000,
5,5,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",1.000000000,1.000000000,
5,5,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,49.000000000,
7,7,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",247.000000000,357.000000000,
7,7,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",269.000000000,377.000000000,
8,8,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",102.000000000,279.000000000,
8,8,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",307.000000000,578.000000000,
9,9,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",371.000000000,618.000000000,
9,9,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",282.000000000,412.000000000,
10,10,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",119.000000000,176.000000000,
10,10,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",309.000000000,455.000000000,
11,11,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",371.000000000,554.000000000,
11,11,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",220.000000000,353.000000000,
14,14,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",73.000000000,127.000000000,
14,14,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",133.000000000,219.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",550.000000000,833.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",270.000000000,351.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",115.000000000,215.000000000,
16,16,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",374.000000000,545.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,334.000000000,
17,17,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",73.000000000,142.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",27.000000000,62.000000000,
18,18,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",35.000000000,69.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",233.000000000,363.000000000,
19,19,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",178.000000000,298.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",114.000000000,197.000000000,
21,21,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",363.000000000,479.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",802.000000000,1137.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",368.000000000,491.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",580.000000000,785.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",1082.000000000,1629.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,222.000000000,
24,24,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",49.000000000,80.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,249.000000000,
26,26,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",66.000000000,111.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",19.000000000,72.000000000,
27,27,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",142.000000000,190.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",1051.000000000,1480.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",478.000000000,583.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",40.000000000,214.000000000,
29,29,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,376.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",204.000000000,264.000000000,
30,30,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",62.000000000,127.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",242.000000000,345.000000000,
31,31,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",585.000000000,826.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",744.000000000,1024.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",392.000000000,562.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",38.000000000,76.000000000,
33,33,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",123.000000000,142.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",379.000000000,576.000000000,
34,34,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",202.000000000,333.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",168.000000000,338.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",419.000000000,735.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,312.000000000,
35,35,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",103.000000000,178.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",118.000000000,235.000000000,
36,36,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",365.000000000,505.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",95.000000000,147.000000000,
37,37,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,204.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,255.000000000,
38,38,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",80.000000000,144.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",334.000000000,459.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",940.000000000,1400.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,186.000000000,
40,40,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",42.000000000,111.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",58.000000000,152.000000000,
41,41,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",241.000000000,409.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",206.000000000,336.000000000,
42,42,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",83.000000000,120.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",255.000000000,380.000000000,
43,43,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",57.000000000,151.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",197.000000000,297.000000000,
44,44,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",452.000000000,603.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",339.000000000,548.000000000,
45,45,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",138.000000000,289.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",93.000000000,204.000000000,
47,47,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",260.000000000,426.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",60.000000000,111.000000000,
50,50,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",125.000000000,157.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,259.000000000,
51,51,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",107.000000000,163.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",132.000000000,154.000000000,
52,52,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",135.000000000,184.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,136.000000000,
55,55,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",60.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",293.000000000,350.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",992.000000000,1240.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,39.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",164.000000000,219.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",80.000000000,108.000000000,
59,59,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,199.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,427.000000000,
60,60,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",120.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,217.000000000,
62,62,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",91.000000000,161.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",32.000000000,71.000000000,
64,64,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",126.000000000,217.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",145.000000000,198.000000000,
65,65,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",188.000000000,227.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",825.000000000,1278.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",289.000000000,453.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",74.000000000,102.000000000,
67,67,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",31.000000000,52.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",39.000000000,46.000000000,
68,68,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",72.000000000,89.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",213.000000000,268.000000000,
69,69,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",80.000000000,102.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",68.000000000,210.000000000,
70,70,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",344.000000000,582.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",35.000000000,114.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",68.000000000,171.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",726.000000000,947.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",372.000000000,448.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",98.000000000,145.000000000,
72,72,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",233.000000000,295.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",646.000000000,791.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",338.000000000,431.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",201.000000000,242.000000000,
74,74,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",48.000000000,75.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",39.000000000,54.000000000,
75,75,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",79.000000000,100.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,210.000000000,
76,76,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",105.000000000,127.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",161.000000000,292.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",890.000000000,1203.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",130.000000000,173.000000000,
78,78,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",272.000000000,350.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,170.000000000,
79,79,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",84.000000000,116.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,395.000000000,
80,80,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",116.000000000,175.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",66.000000000,100.000000000,
83,83,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",206.000000000,273.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",7.000000000,7.000000000,
84,84,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",77.000000000,93.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",32.000000000,38.000000000,
85,85,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,84.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,493.000000000,
86,86,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",123.000000000,236.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",101.000000000,193.000000000,
87,87,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",388.000000000,513.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",453.000000000,523.000000000,
88,88,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",93.000000000,135.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",151.000000000,242.000000000,
89,89,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",184.000000000,305.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",28.000000000,40.000000000,
90,90,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",67.000000000,121.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,253.000000000,
91,91,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",15.000000000,52.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",116.000000000,170.000000000,
92,92,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,239.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",276.000000000,401.000000000,
93,93,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",183.000000000,272.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",84.000000000,133.000000000,
94,94,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,296.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,224.000000000,
95,95,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",60.000000000,102.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",330.000000000,438.000000000,
96,96,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",159.000000000,194.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",60.000000000,89.000000000,
97,97,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",66.000000000,96.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",161.000000000,245.000000000,
99,99,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",40.000000000,123.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,254.000000000,
100,100,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",72.000000000,121.000000000,
101,101,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",153.000000000,334.000000000,
101,101,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",374.000000000,495.000000000,
104,104,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",242.000000000,334.000000000,
104,104,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",99.000000000,190.000000000,
105,105,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",30.000000000,63.000000000,
105,105,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,108.000000000,
106,106,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",290.000000000,354.000000000,
106,106,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",139.000000000,213.000000000,
108,108,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",88.000000000,164.000000000,
108,108,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,289.000000000,
109,109,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",88.000000000,199.000000000,
109,109,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,445.000000000,
110,110,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,402.000000000,
110,110,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",170.000000000,288.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",463.000000000,657.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",1393.000000000,1888.000000000,
112,112,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,190.000000000,
112,112,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",45.000000000,89.000000000,
114,114,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",1.000000000,5.000000000,
114,114,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",48.000000000,63.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",292.000000000,430.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",95.000000000,218.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",98.000000000,184.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",343.000000000,480.000000000,
119,119,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",115.000000000,149.000000000,
119,119,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",65.000000000,77.000000000,
120,120,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",87.000000000,126.000000000,
120,120,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",242.000000000,303.000000000,
121,121,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,30.000000000,
121,121,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",64.000000000,69.000000000,
131,131,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",86.000000000,138.000000000,
131,131,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,129.000000000,
132,132,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",75.000000000,97.000000000,
132,132,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",55.000000000,69.000000000,
134,134,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",288.000000000,368.000000000,
134,134,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",132.000000000,185.000000000,
136,136,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",89.000000000,118.000000000,
136,136,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",136.000000000,173.000000000,
137,137,,"Local Bus","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,157.000000000,
137,137,,"Local Bus","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",56.000000000,97.000000000,
170,170,,"Limited Service","Other Bus",Bus,2015-12-04,OFF_PEAK,"Headway / Schedule Adherence",5.000000000,6.000000000,
170,170,,"Limited Service","Other Bus",Bus,2015-12-04,PEAK,"Headway / Schedule Adherence",15.000000000,20.000000000,
