,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
258,2016-12-30,0.95582565836065,1,0.8881678250264148,0.9708911302216257,0.95582565836065,0.95582565836065,-0.025077589224380796,-0.025077589224380796,-0.025077589224380796,-0.00508844895539837,-0.00508844895539837,-0.00508844895539837,-0.01998914026898243,-0.01998914026898243,-0.01998914026898243,0.0,0.0,0.0,0.9307480691362693
259,2017-01-02,0.9561888846640763,1,0.893518925829884,0.9743680911005248,0.9561888846640763,0.9561888846640763,-0.022518587464466243,-0.022518587464466243,-0.022518587464466243,-0.003562776223525397,-0.003562776223525397,-0.003562776223525397,-0.018955811240940843,-0.018955811240940843,-0.018955811240940843,0.0,0.0,0.0,0.93367029719961
260,2017-01-03,0.9563099600985516,1,0.8956473287507749,0.9783549475041246,0.9563099600985516,0.9563099600985516,-0.02054717579542052,-0.02054717579542052,-0.02054717579542052,-0.0024057045717701944,-0.0024057045717701944,-0.0024057045717701944,-0.018141471223650327,-0.018141471223650327,-0.018141471223650327,0.0,0.0,0.0,0.9357627843031311
261,2017-01-04,0.9564310355330271,1,0.9010290104347283,0.9814898320141793,0.9564310355330271,0.9564310355330271,-0.017015308695872096,-0.017015308695872096,-0.017015308695872096,9.012776293262285e-05,9.012776293262285e-05,9.012776293262285e-05,-0.017105436458804718,-0.017105436458804718,-0.017105436458804718,0.0,0.0,0.0,0.939415726837155
262,2017-01-05,0.9565521109675025,1,0.8935956285371246,0.976152571709468,0.9565521109675025,0.9565521109675025,-0.019901951875559317,-0.019901951875559317,-0.019901951875559317,-0.004039054644220538,-0.004039054644220538,-0.004039054644220538,-0.015862897231338786,-0.015862897231338786,-0.015862897231338786,0.0,0.0,0.0,0.9366501590919432
263,2017-01-06,0.956673186401978,1,0.8961850267652395,0.9775999209034867,0.956673186401978,0.956673186401978,-0.019521881498136728,-0.019521881498136728,-0.019521881498136728,-0.005088448955391117,-0.005088448955391117,-0.005088448955391117,-0.014433432542745612,-0.014433432542745612,-0.014433432542745612,0.0,0.0,0.0,0.9371513049038412
264,2017-01-09,0.9570364127054043,1,0.9062115059686927,0.9859602313846476,0.9570364127054043,0.9570364127054043,-0.01283755893775756,-0.01283755893775756,-0.01283755893775756,-0.0035627762235268343,-0.0035627762235268343,-0.0035627762235268343,-0.009274782714230724,-0.009274782714230724,-0.009274782714230724,0.0,0.0,0.0,0.9441988537676468
265,2017-01-10,0.9571574881398798,1,0.9085703232095875,0.9893640462706049,0.9571574881398797,0.9571574881398797,-0.009768855377422265,-0.009768855377422265,-0.009768855377422265,-0.002405704571777007,-0.002405704571777007,-0.002405704571777007,-0.007363150805645259,-0.007363150805645259,-0.007363150805645259,0.0,0.0,0.0,0.9473886327624575
266,2017-01-11,0.9572785635743551,1,0.911035468960101,0.9947355860167766,0.9572785635743551,0.9572785635743551,-0.005319022786788694,-0.005319022786788694,-0.005319022786788694,9.012776293392418e-05,9.012776293392418e-05,9.012776293392418e-05,-0.005409150549722619,-0.005409150549722619,-0.005409150549722619,0.0,0.0,0.0,0.9519595407875665
267,2017-01-12,0.9573996390088306,1,0.9119224028507613,0.9910516753021068,0.9573996390088306,0.9573996390088306,-0.007485250508640658,-0.007485250508640658,-0.007485250508640658,-0.004039054644210793,-0.004039054644210793,-0.004039054644210793,-0.0034461958644298653,-0.0034461958644298653,-0.0034461958644298653,0.0,0.0,0.0,0.9499143885001899
268,2017-01-13,0.957520714443306,1,0.9083175491644003,0.9910786785697452,0.957520714443306,0.957520714443306,-0.0065958599304617605,-0.0065958599304617605,-0.0065958599304617605,-0.005088448955383862,-0.005088448955383862,-0.005088448955383862,-0.0015074109750778987,-0.0015074109750778987,-0.0015074109750778987,0.0,0.0,0.0,0.9509248545128443
269,2017-01-16,0.9578839407467322,1,0.916472404686057,0.9989171477035137,0.9578839407467322,0.9578839407467322,0.0002902421850695306,0.0002902421850695306,0.0002902421850695306,-0.003562776223518412,-0.003562776223518412,-0.003562776223518412,0.0038530184085879423,0.0038530184085879423,0.0038530184085879423,0.0,0.0,0.0,0.9581741829318018
270,2017-01-17,0.9580050161812077,1,0.9174969402752503,0.9999965221865396,0.9580050161812077,0.9580050161812077,0.002990210730878103,0.002990210730878103,0.002990210730878103,-0.0024057045717718836,-0.0024057045717718836,-0.0024057045717718836,0.005395915302649987,0.005395915302649987,0.005395915302649987,0.0,0.0,0.0,0.9609952269120858
271,2017-01-18,0.9581260916156831,1,0.9253044306367953,1.0057341161560316,0.9581260916156831,0.9581260916156831,0.006869009946858507,0.006869009946858507,0.006869009946858507,9.012776293382843e-05,9.012776293382843e-05,9.012776293382843e-05,0.006778882183924678,0.006778882183924678,0.006778882183924678,0.0,0.0,0.0,0.9649951015625415
272,2017-01-19,0.9582471670501586,1,0.92266898003549,1.005184093807783,0.9582471670501586,0.9582471670501586,0.0039459214556406596,0.0039459214556406596,0.0039459214556406596,-0.00403905464421765,-0.00403905464421765,-0.00403905464421765,0.00798497609985831,0.00798497609985831,0.00798497609985831,0.0,0.0,0.0,0.9621930885057992
273,2017-01-20,0.9583682424846339,1,0.9235293199196887,1.0039612993255163,0.9583682424846339,0.9583682424846339,0.003913202441399041,0.003913202441399041,0.003913202441399041,-0.005088448955380592,-0.005088448955380592,-0.005088448955380592,0.009001651396779631,0.009001651396779631,0.009001651396779631,0.0,0.0,0.0,0.962281444926033
274,2017-01-23,0.9587314687880603,1,0.9252632370703167,1.004466178069106,0.9587314687880603,0.9587314687880603,0.007296368689311447,0.007296368689311447,0.007296368689311447,-0.0035627762235250866,-0.0035627762235250866,-0.0035627762235250866,0.010859144912836535,0.010859144912836535,0.010859144912836535,0.0,0.0,0.0,0.9660278374773718
275,2017-01-24,0.9588272350341882,1,0.9247372247907842,1.0087681273961555,0.9588272350341882,0.9588272350341882,0.008679587028676435,0.008679587028676435,0.008679587028676435,-0.00240570457176676,-0.00240570457176676,-0.00240570457176676,0.011085291600443194,0.011085291600443194,0.011085291600443194,0.0,0.0,0.0,0.9675068220628646
276,2017-01-25,0.9589230012803162,1,0.9293924972254681,1.0102448192908793,0.9589230012803162,0.9589230012803162,0.01121833717638156,0.01121833717638156,0.01121833717638156,9.012776293172066e-05,9.012776293172066e-05,9.012776293172066e-05,0.011128209413449842,0.011128209413449842,0.011128209413449842,0.0,0.0,0.0,0.9701413384566977
277,2017-01-26,0.9590187675264441,1,0.9234246976764632,1.004965320373496,0.9590187675264441,0.9590187675264441,0.006962785484942576,0.006962785484942576,0.006962785484942576,-0.004039054644207907,-0.004039054644207907,-0.004039054644207907,0.01100184012915048,0.01100184012915048,0.01100184012915048,0.0,0.0,0.0,0.9659815530113867
278,2017-01-27,0.9591145337725719,1,0.9229603336043741,1.0044801915686576,0.9591145337725719,0.9591145337725719,0.005635039362192958,0.005635039362192958,0.005635039362192958,-0.0050884489553908166,-0.0050884489553908166,-0.0050884489553908166,0.010723488317583775,0.010723488317583775,0.010723488317583775,0.0,0.0,0.0,0.964749573134765
279,2017-01-30,0.9594018325109557,1,0.927110719395379,1.0078707661787907,0.9594018325109557,0.9594018325109557,0.0056251405122708376,0.0056251405122708376,0.0056251405122708376,-0.003562776223531761,-0.003562776223531761,-0.003562776223531761,0.0091879167358026,0.0091879167358026,0.0091879167358026,0.0,0.0,0.0,0.9650269730232265
280,2017-01-31,0.9594975987570836,1,0.9253614295007091,1.0065733871831009,0.9594975987570836,0.9594975987570836,0.006115540572969244,0.006115540572969244,0.006115540572969244,-0.002405704571765102,-0.002405704571765102,-0.002405704571765102,0.008521245144734346,0.008521245144734346,0.008521245144734346,0.0,0.0,0.0,0.9656131393300529
281,2017-02-01,0.9595933650032116,1,0.9263316140229836,1.010830051298702,0.9595933650032116,0.9595933650032116,0.007908337853125011,0.007908337853125011,0.007908337853125011,9.012776293402843e-05,9.012776293402843e-05,9.012776293402843e-05,0.007818210090190982,0.007818210090190982,0.007818210090190982,0.0,0.0,0.0,0.9675017028563366
282,2017-02-02,0.9596891312493394,1,0.9193753219746135,1.0040119237888239,0.9596891312493394,0.9596891312493394,0.003063934802667987,0.003063934802667987,0.003063934802667987,-0.004039054644213112,-0.004039054644213112,-0.004039054644213112,0.007102989446881098,0.007102989446881098,0.007102989446881098,0.0,0.0,0.0,0.9627530660520074
283,2017-02-03,0.9597848974954674,1,0.9192728606954231,1.0022475517772864,0.9597848974954674,0.9597848974954674,0.0013100702734136593,0.0013100702734136593,0.0013100702734136593,-0.005088448955383562,-0.005088448955383562,-0.005088448955383562,0.006398519228797223,0.006398519228797223,0.006398519228797223,0.0,0.0,0.0,0.961094967768881
284,2017-02-06,0.9600721962338511,1,0.9214386245869378,1.0046213606252918,0.9600721962338511,0.9600721962338511,0.0009850877258033655,0.0009850877258033655,0.0009850877258033655,-0.003562776223518102,-0.003562776223518102,-0.003562776223518102,0.004547863949321468,0.004547863949321468,0.004547863949321468,0.0,0.0,0.0,0.9610572839596545
285,2017-02-07,0.9601679624799789,1,0.9190199731260507,1.0020453271869076,0.9601679624799789,0.9601679624799789,0.0016650939806976076,0.0016650939806976076,0.0016650939806976076,-0.0024057045717684497,-0.0024057045717684497,-0.0024057045717684497,0.004070798552466057,0.004070798552466057,0.004070798552466057,0.0,0.0,0.0,0.9618330564606765
286,2017-02-08,0.960263728726107,1,0.9221921968818487,1.0013573903490187,0.960263728726107,0.960263728726107,0.0037716397567349623,0.0037716397567349623,0.0037716397567349623,9.012776293633673e-05,9.012776293633673e-05,9.012776293633673e-05,0.0036815119937986256,0.0036815119937986256,0.0036815119937986256,0.0,0.0,0.0,0.964035368482842
287,2017-02-09,0.9603594949722348,1,0.9197109955671685,1.0040172315003328,0.9603594949722348,0.9603594949722348,-0.0006537873615884491,-0.0006537873615884491,-0.0006537873615884491,-0.004039054644218316,-0.004039054644218316,-0.004039054644218316,0.0033852672826298665,0.0033852672826298665,0.0033852672826298665,0.0,0.0,0.0,0.9597057076106463
288,2017-02-10,0.9604552612183628,1,0.9170268966228747,0.9975954248098,0.9604552612183628,0.9604552612183628,-0.0019048960474569395,-0.0019048960474569395,-0.0019048960474569395,-0.00508844895537631,-0.00508844895537631,-0.00508844895537631,0.0031835529079193695,0.0031835529079193695,0.0031835529079193695,0.0,0.0,0.0,0.9585503651709059
289,2017-02-13,0.9607425599567465,1,0.9199104580727943,1.001555865448859,0.9607425599567465,0.9607425599567465,-0.0004570578421999559,-0.0004570578421999559,-0.0004570578421999559,-0.003562776223530014,-0.003562776223530014,-0.003562776223530014,0.0031057183813300577,0.0031057183813300577,0.0031057183813300577,0.0,0.0,0.0,0.9602855021145466
290,2017-02-14,0.9608383262028745,1,0.9204224196592172,1.00473103252556,0.9608383262028745,0.9608383262028745,0.0008199017901566879,0.0008199017901566879,0.0008199017901566879,-0.002405704571766792,-0.002405704571766792,-0.002405704571766792,0.0032256063619234793,0.0032256063619234793,0.0032256063619234793,0.0,0.0,0.0,0.9616582279930311
291,2017-02-15,0.9609340924490023,1,0.926490457787704,1.0056970374208207,0.9609340924490023,0.9609340924490023,0.003486497055718285,0.003486497055718285,0.003486497055718285,9.012776293523475e-05,9.012776293523475e-05,9.012776293523475e-05,0.0033963692927830493,0.0033963692927830493,0.0033963692927830493,0.0,0.0,0.0,0.9644205895047205
292,2017-02-16,0.9610298586951302,1,0.9156184576372304,1.0013318926571941,0.9610298586951302,0.9610298586951302,-0.0004375392153988973,-0.0004375392153988973,-0.0004375392153988973,-0.00403905464422352,-0.00403905464422352,-0.00403905464422352,0.0036015154288246234,0.0036015154288246234,0.0036015154288246234,0.0,0.0,0.0,0.9605923194797313
293,2017-02-17,0.9611256249412582,1,0.9186661758434752,1.0013245056737552,0.9611256249412582,0.9611256249412582,-0.001265304725665602,-0.001265304725665602,-0.001265304725665602,-0.005088448955390516,-0.005088448955390516,-0.005088448955390516,0.003823144229724913,0.003823144229724913,0.003823144229724913,0.0,0.0,0.0,0.9598603202155926
294,2017-02-20,0.9614129236796418,1,0.9202514980223361,1.0014791637964193,0.9614129236796418,0.9614129236796418,0.0008368523232705904,0.0008368523232705904,0.0008368523232705904,-0.0035627762235314513,-0.0035627762235314513,-0.0035627762235314513,0.00439962854680204,0.00439962854680204,0.00439962854680204,0.0,0.0,0.0,0.9622497760029124
295,2017-02-21,0.9615086899257699,1,0.9228609201072673,1.004421793226631,0.9615086899257699,0.9615086899257699,0.0020957860037731104,0.0020957860037731104,0.0020957860037731104,-0.0024057045717616687,-0.0024057045717616687,-0.0024057045717616687,0.004501490575534778,0.004501490575534778,0.004501490575534778,0.0,0.0,0.0,0.963604475929543
296,2017-02-22,0.9616044561718977,1,0.9236518578668254,1.0064003793606027,0.9616044561718977,0.9616044561718977,0.004620830900545534,0.004620830900545534,0.004620830900545534,9.012776293653671e-05,9.012776293653671e-05,9.012776293653671e-05,0.004530703137608997,0.004530703137608997,0.004530703137608997,0.0,0.0,0.0,0.9662252870724433
297,2017-02-23,0.9617002224180257,1,0.9196765132523752,1.0024863119677303,0.9617002224180257,0.9617002224180257,0.0004346282038029271,0.0004346282038029271,0.0004346282038029271,-0.004039054644213776,-0.004039054644213776,-0.004039054644213776,0.004473682848016704,0.004473682848016704,0.004473682848016704,0.0,0.0,0.0,0.9621348506218286
298,2017-02-24,0.9617959886641536,1,0.9204598609560607,1.0046093196795822,0.9617959886641536,0.9617959886641536,-0.0007689875818127821,-0.0007689875818127821,-0.0007689875818127821,-0.00508844895537928,-0.00508844895537928,-0.00508844895537928,0.004319461373566497,0.004319461373566497,0.004319461373566497,0.0,0.0,0.0,0.9610270010823408
299,2017-02-27,0.9620832874025372,1,0.9199074854491484,1.0022804181763143,0.9620832874025372,0.9620832874025372,-0.00035232494790025736,-0.00035232494790025736,-0.00035232494790025736,-0.0035627762235381256,-0.0035627762235381256,-0.0035627762235381256,0.0032104512756378676,0.0032104512756378676,0.0032104512756378676,0.0,0.0,0.0,0.961730962454637
300,2017-02-28,0.9621790536486653,1,0.9207482421250976,1.0053377375576784,0.9621790536486653,0.9621790536486653,0.00021566051187963466,0.00021566051187963466,0.00021566051187963466,-0.0024057045717684805,-0.0024057045717684805,-0.0024057045717684805,0.0026213650836481154,0.0026213650836481154,0.0026213650836481154,0.0,0.0,0.0,0.9623947141605449
301,2017-03-01,0.9622748198947931,1,0.9228794053383775,1.0052416752066011,0.9622748198947931,0.9622748198947931,0.002019563081457821,0.002019563081457821,0.002019563081457821,9.012776293543453e-05,9.012776293543453e-05,9.012776293543453e-05,0.0019294353185223862,0.0019294353185223862,0.0019294353185223862,0.0,0.0,0.0,0.9642943829762509
302,2017-03-02,0.962370586140921,1,0.9159225481682776,0.9992226042867525,0.962370586140921,0.962370586140921,-0.002895070904423657,-0.002895070904423657,-0.002895070904423657,-0.004039054644220633,-0.004039054644220633,-0.004039054644220633,0.0011439837397969755,0.0011439837397969755,0.0011439837397969755,0.0,0.0,0.0,0.9594755152364973
303,2017-03-03,0.962466352387049,1,0.9155966790775871,0.9992070135945356,0.962466352387049,0.962466352387049,-0.004810909099000808,-0.004810909099000808,-0.004810909099000808,-0.005088448955376009,-0.005088448955376009,-0.005088448955376009,0.00027753985637520094,0.00027753985637520094,0.00027753985637520094,0.0,0.0,0.0,0.9576554432880482
304,2017-03-06,0.9627536511254328,1,0.916943605457436,0.9966055483237248,0.9627536511254328,0.9627536511254328,-0.006204266613257927,-0.006204266613257927,-0.006204266613257927,-0.0035627762235244656,-0.0035627762235244656,-0.0035627762235244656,-0.0026414903897334615,-0.0026414903897334615,-0.0026414903897334615,0.0,0.0,0.0,0.9565493845121749
305,2017-03-07,0.9628494173715606,1,0.916519592889963,0.99772929258028,0.9628494173715606,0.9628494173715606,-0.00606080475344074,-0.00606080475344074,-0.00606080475344074,-0.002405704571775294,-0.002405704571775294,-0.002405704571775294,-0.003655100181665447,-0.003655100181665447,-0.003655100181665447,0.0,0.0,0.0,0.9567886126181199
306,2017-03-08,0.9628843735919173,1,0.9156300424262177,0.9989775532092422,0.9628843735919173,0.9628843735919173,-0.004562458646985504,-0.004562458646985504,-0.004562458646985504,9.012776293533963e-05,9.012776293533963e-05,9.012776293533963e-05,-0.004652586409920845,-0.004652586409920845,-0.004652586409920845,0.0,0.0,0.0,0.9583219149449318
307,2017-03-09,0.962919329812274,1,0.909120728293208,0.9960068922263733,0.962919329812274,0.962919329812274,-0.00965030001699231,-0.00965030001699231,-0.00965030001699231,-0.004039054644224186,-0.004039054644224186,-0.004039054644224186,-0.0056112453727681245,-0.0056112453727681245,-0.0056112453727681245,0.0,0.0,0.0,0.9532690297952817
308,2017-03-10,0.9629542860326307,1,0.9087354288428898,0.995595021079164,0.9629542860326307,0.9629542860326307,-0.011597101961182878,-0.011597101961182878,-0.011597101961182878,-0.005088448955368754,-0.005088448955368754,-0.005088448955368754,-0.006508653005814125,-0.006508653005814125,-0.006508653005814125,0.0,0.0,0.0,0.9513571840714478
309,2017-03-13,0.9630591546937007,1,0.9109778376093995,0.9925880400591841,0.9630591546937007,0.9630591546937007,-0.01218853130798433,-0.01218853130798433,-0.01218853130798433,-0.003562776223536378,-0.003562776223536378,-0.003562776223536378,-0.008625755084447953,-0.008625755084447953,-0.008625755084447953,0.0,0.0,0.0,0.9508706233857164
310,2017-03-14,0.9630941109140574,1,0.9101295023078702,0.9919045344312151,0.9630941109140574,0.9630941109140574,-0.011485623498836589,-0.011485623498836589,-0.011485623498836589,-0.002405704571773636,-0.002405704571773636,-0.002405704571773636,-0.009079918927062954,-0.009079918927062954,-0.009079918927062954,0.0,0.0,0.0,0.9516084874152207
311,2017-03-15,0.9631290671344142,1,0.9145994595143321,0.9943053843530429,0.9631290671344142,0.9631290671344142,-0.009294627646399661,-0.009294627646399661,-0.009294627646399661,9.0127762933231e-05,9.0127762933231e-05,9.0127762933231e-05,-0.009384755409332892,-0.009384755409332892,-0.009384755409332892,0.0,0.0,0.0,0.9538344394880145
312,2017-03-16,0.9631640233547708,1,0.9101944444917922,0.9916952864146831,0.9631640233547708,0.9631640233547708,-0.013569803384990687,-0.013569803384990687,-0.013569803384990687,-0.0040390546442144425,-0.0040390546442144425,-0.0040390546442144425,-0.009530748740776245,-0.009530748740776245,-0.009530748740776245,0.0,0.0,0.0,0.9495942199697801
313,2017-03-17,0.9631989795751275,1,0.9041893786744374,0.9879461415234635,0.9631989795751275,0.9631989795751275,-0.014600293688308648,-0.014600293688308648,-0.014600293688308648,-0.005088448955378979,-0.005088448955378979,-0.005088448955378979,-0.009511844732929667,-0.009511844732929667,-0.009511844732929667,0.0,0.0,0.0,0.9485986858868188
314,2017-03-20,0.9633038482361975,1,0.9070045937329099,0.9918059858500928,0.9633038482361975,0.9633038482361975,-0.012022347813659151,-0.012022347813659151,-0.012022347813659151,-0.003562776223537815,-0.003562776223537815,-0.003562776223537815,-0.008459571590121338,-0.008459571590121338,-0.008459571590121338,0.0,0.0,0.0,0.9512815004225383
315,2017-03-21,0.9633388044565542,1,0.9092124837172811,0.9933782046765248,0.9633388044565542,0.9633388044565542,-0.010198624440034955,-0.010198624440034955,-0.010198624440034955,-0.0024057045717804496,-0.0024057045717804496,-0.0024057045717804496,-0.007792919868254506,-0.007792919868254506,-0.007792919868254506,0.0,0.0,0.0,0.9531401800165192
316,2017-03-22,0.9633737606769108,1,0.9142855849822176,0.996248161156349,0.9633737606769108,0.9633737606769108,-0.006894681902041319,-0.006894681902041319,-0.006894681902041319,9.012776293553876e-05,9.012776293553876e-05,9.012776293553876e-05,-0.006984809664976857,-0.006984809664976857,-0.006984809664976857,0.0,0.0,0.0,0.9564790787748695
317,2017-03-23,0.9634087168972676,1,0.9112401745297988,0.993803067138831,0.9634087168972676,0.9634087168972676,-0.01008874164012238,-0.01008874164012238,-0.01008874164012238,-0.0040390546442196475,-0.0040390546442196475,-0.0040390546442196475,-0.006049686995902733,-0.006049686995902733,-0.006049686995902733,0.0,0.0,0.0,0.9533199752571452
318,2017-03-24,0.9634436731176242,1,0.9114590313842588,0.9936740851106997,0.9634436731176242,0.9634436731176242,-0.010092965333167659,-0.010092965333167659,-0.010092965333167659,-0.005088448955389203,-0.005088448955389203,-0.005088448955389203,-0.005004516377778456,-0.005004516377778456,-0.005004516377778456,0.0,0.0,0.0,0.9533507077844566
319,2017-03-27,0.9635485417786942,1,0.9182167222324554,1.0010553071364792,0.9635485417786942,0.9635485417786942,-0.004968999368760235,-0.004968999368760235,-0.004968999368760235,-0.003562776223524156,-0.003562776223524156,-0.003562776223524156,-0.0014062231452360795,-0.0014062231452360795,-0.0014062231452360795,0.0,0.0,0.0,0.9585795424099339
320,2017-03-28,0.9635834979990509,1,0.9187539977004759,1.0073034916569839,0.9635834979990509,0.9635834979990509,-0.0025296776465404225,-0.0025296776465404225,-0.0025296776465404225,-0.002405704571775325,-0.002405704571775325,-0.002405704571775325,-0.00012397307476509758,-0.00012397307476509758,-0.00012397307476509758,0.0,0.0,0.0,0.9610538203525104
321,2017-03-29,0.9636184542194076,1,0.9241341254781013,1.0056732355725742,0.9636184542194076,0.9636184542194076,0.0012532268012289752,0.0012532268012289752,0.0012532268012289752,9.012776293443657e-05,9.012776293443657e-05,9.012776293443657e-05,0.0011630990382945387,0.0011630990382945387,0.0011630990382945387,0.0,0.0,0.0,0.9648716810206366
322,2017-03-30,0.9636534104397643,1,0.9212211947805764,1.000352400784466,0.9636534104397643,0.9636534104397643,-0.0016053717199747577,-0.0016053717199747577,-0.0016053717199747577,-0.0040390546442248525,-0.0040390546442248525,-0.0040390546442248525,0.002433682924250094,0.002433682924250094,0.002433682924250094,0.0,0.0,0.0,0.9620480387197895
323,2017-03-31,0.963688366660121,1,0.9178996397648496,1.0050933949302872,0.963688366660121,0.963688366660121,-0.0014208148863716042,-0.0014208148863716042,-0.0014208148863716042,-0.005088448955385932,-0.005088448955385932,-0.005088448955385932,0.0036676340690143276,0.0036676340690143276,0.0036676340690143276,0.0,0.0,0.0,0.9622675517737495
324,2017-04-03,0.9637932353211911,1,0.9252168331540805,1.0087510495918985,0.9637932353211911,0.9637932353211911,0.0034125305247506995,0.0034125305247506995,0.0034125305247506995,-0.0035627762235360674,-0.0035627762235360674,-0.0035627762235360674,0.006975306748286767,0.006975306748286767,0.006975306748286767,0.0,0.0,0.0,0.9672057658459418
325,2017-04-04,0.9638281915415478,1,0.9300561807016325,1.008356960907092,0.9638281915415478,0.9638281915415478,0.005494272264904995,0.005494272264904995,0.005494272264904995,-0.0024057045717702018,-0.0024057045717702018,-0.0024057045717702018,0.007899976836675197,0.007899976836675197,0.007899976836675197,0.0,0.0,0.0,0.9693224638064527
326,2017-04-05,0.9638631477619044,1,0.9308456811537209,1.015666293844423,0.9638631477619044,0.9638631477619044,0.00880936275574601,0.00880936275574601,0.00880936275574601,9.012776293333427e-05,9.012776293333427e-05,9.012776293333427e-05,0.008719234992812677,0.008719234992812677,0.008719234992812677,0.0,0.0,0.0,0.9726725105176505
327,2017-04-06,0.9638981039822612,1,0.9287222244732933,1.0124172708671348,0.9638981039822612,0.9638981039822612,0.0053885590885375265,0.0053885590885375265,0.0053885590885375265,-0.004039054644230057,-0.004039054644230057,-0.004039054644230057,0.009427613732767582,0.009427613732767582,0.009427613732767582,0.0,0.0,0.0,0.9692866630707987
328,2017-04-07,0.9639330602026177,1,0.9287935323972588,1.011243729850469,0.9639330602026177,0.9639330602026177,0.004934207612398913,0.004934207612398913,0.004934207612398913,-0.00508844895540014,-0.00508844895540014,-0.00508844895540014,0.010022656567799056,0.010022656567799056,0.010022656567799056,0.0,0.0,0.0,0.9688672678150166
329,2017-04-10,0.9640379288636878,1,0.9304067546414707,1.0101194158113884,0.9640379288636878,0.9640379288636878,0.007583610827551091,0.007583610827551091,0.007583610827551091,-0.0035627762235224086,-0.0035627762235224086,-0.0035627762235224086,0.0111463870510735,0.0111463870510735,0.0111463870510735,0.0,0.0,0.0,0.9716215396912389
330,2017-04-11,0.9640728850840445,1,0.9303975810739765,1.0131447926692994,0.9640728850840445,0.9640728850840445,0.008913991430388868,0.008913991430388868,0.008913991430388868,-0.002405704571768544,-0.002405704571768544,-0.002405704571768544,0.011319696002157414,0.011319696002157414,0.011319696002157414,0.0,0.0,0.0,0.9729868765144334
331,2017-04-12,0.9641078413044012,1,0.9375508859779788,1.0192654257605422,0.9641078413044012,0.9641078413044012,0.0114975691640336,0.0114975691640336,0.0114975691640336,9.012776293463655e-05,9.012776293463655e-05,9.012776293463655e-05,0.011407441401098962,0.011407441401098962,0.011407441401098962,0.0,0.0,0.0,0.9756054104684347
332,2017-04-13,0.9641427975247578,1,0.9292960194549942,1.0081312401639984,0.9641427975247578,0.9641427975247578,0.007382121084248345,0.007382121084248345,0.007382121084248345,-0.004039054644220312,-0.004039054644220312,-0.004039054644220312,0.011421175728468659,0.011421175728468659,0.011421175728468659,0.0,0.0,0.0,0.9715249186090061
333,2017-04-14,0.9641777537451146,1,0.929190429580323,1.0084219111842707,0.9641777537451146,0.9641777537451146,0.006285085080157675,0.006285085080157675,0.006285085080157675,-0.005088448955388904,-0.005088448955388904,-0.005088448955388904,0.011373534035546579,0.011373534035546579,0.011373534035546579,0.0,0.0,0.0,0.9704628388252723
334,2017-04-17,0.9642826224061847,1,0.9276958509285693,1.0115469095065557,0.9642826224061847,0.9642826224061847,0.007432630960661642,0.007432630960661642,0.007432630960661642,-0.0035627762235139852,-0.0035627762235139852,-0.0035627762235139852,0.010995407184175627,0.010995407184175627,0.010995407184175627,0.0,0.0,0.0,0.9717152533668463
335,2017-04-18,0.9643175786265412,1,0.9306457330083309,1.0150364067983542,0.9643175786265412,0.9643175786265412,0.008428698077348213,0.008428698077348213,0.008428698077348213,-0.002405704571771891,-0.002405704571771891,-0.002405704571771891,0.010834402649120105,0.010834402649120105,0.010834402649120105,0.0,0.0,0.0,0.9727462767038895
336,2017-04-19,0.9643110517213208,1,0.9332490008626776,1.0134195932784826,0.9643110517213208,0.9643110517213208,0.010765832355209858,0.010765832355209858,0.010765832355209858,9.012776293454072e-05,9.012776293454072e-05,9.012776293454072e-05,0.010675704592275318,0.010675704592275318,0.010675704592275318,0.0,0.0,0.0,0.9750768840765307
337,2017-04-20,0.9643045248161005,1,0.9286223524833932,1.0110313610992543,0.9643045248161005,0.9643045248161005,0.006490192660487685,0.006490192660487685,0.006490192660487685,-0.004039054644213872,-0.004039054644213872,-0.004039054644213872,0.010529247304701556,0.010529247304701556,0.010529247304701556,0.0,0.0,0.0,0.9707947174765882
338,2017-04-21,0.9642979979108801,1,0.9277355490197599,1.0134315249245687,0.9642979979108801,0.9642979979108801,0.0053148018005365495,0.0053148018005365495,0.0053148018005365495,-0.005088448955385632,-0.005088448955385632,-0.005088448955385632,0.010403250755922182,0.010403250755922182,0.010403250755922182,0.0,0.0,0.0,0.9696127997114167
339,2017-04-24,0.9642784171952189,1,0.928781130495882,1.0118113719311348,0.9642784171952189,0.9642784171952189,0.006637699132213197,0.006637699132213197,0.006637699132213197,-0.0035627762235206605,-0.0035627762235206605,-0.0035627762235206605,0.010200475355733858,0.010200475355733858,0.010200475355733858,0.0,0.0,0.0,0.9709161163274321
340,2017-04-25,0.9642718902899985,1,0.9301271588590168,1.0140929151108635,0.9642718902899985,0.9642718902899985,0.007792496238967111,0.007792496238967111,0.007792496238967111,-0.002405704571770233,-0.002405704571770233,-0.002405704571770233,0.010198200810737343,0.010198200810737343,0.010198200810737343,0.0,0.0,0.0,0.9720643865289657
